,time_index,service,rate,error_rate,duration
7062,642,Product DB,917,0.005253038870695462,0.3151670512959374
7063,642,Customer DB,910,0.01263416346636377,0.018756162229553782
7064,642,Order DB,854,0.0035768491673072505,0.377538482251736
7065,642,Shipping Cost Service,893,0.009009191121048832,0.2615503398942848
7066,642,Caching Service,917,0.08676105851214996,2.177522229118077
7067,642,Product Service,910,0.10642266460792227,2.5223957381320816
7068,642,Auth Service,910,0.01263416346636377,0.13642436252014536
7069,642,Order Service,854,0.014096638261730153,1.1157514087115892
7070,642,API,910,0.13014955775172876,4.462446234577746
7071,642,www,910,0.13014955775172876,4.9062462809395395
7072,642,Website,910,0.13014955775172876,5.119015682496191
7073,643,Product DB,938,0.008440100884601096,0.032957734959754
7074,643,Customer DB,922,0.0037438272325968475,0.49528384488047017
7075,643,Order DB,925,0.0044931652267422365,0.7629477201470595
7076,643,Shipping Cost Service,952,2.426257969556886e-05,0.15048794298722995
7077,643,Caching Service,938,0.06537693465303505,2.2597619500261406
7078,643,Product Service,922,0.0688985934075036,2.777735327659307
7079,643,Auth Service,922,0.017855439473285106,0.7187968887994727
7080,643,Order Service,925,0.027404080893036854,1.426509647203604
7081,643,API,922,0.11058419747675952,5.478920172391376
7082,643,www,922,0.11058419747675952,5.661090510101595
7083,643,Website,922,0.11058419747675952,5.721919740454542
7084,644,Product DB,939,0.011432575495318559,0.05185240314928641
7085,644,Customer DB,951,0.0061436514583966765,0.02323489034509693
7086,644,Order DB,910,0.009530314804670988,0.38709698821530847
7087,644,Shipping Cost Service,946,0.02832239794986682,0.25466792327722654
7088,644,Caching Service,939,0.1209592328853703,2.2580984951901626
7089,644,Product Service,951,0.15110333971747103,2.4317392032185925
7090,644,Auth Service,951,0.0061436514583966765,0.29721511835858994
7091,644,Order Service,910,0.009530314804670988,1.0213755494343706
7092,644,API,951,0.16435921364055806,4.266770936754929
7093,644,www,951,0.16435921364055806,4.317622165924527
7094,644,Website,951,0.16435921364055806,4.558744914217572
7095,645,Product DB,859,0.0023396865944843104,0.02418699407466452
7096,645,Customer DB,945,0.006560760479649864,0.5718244251239695
7097,645,Order DB,912,0.0042021015292917395,0.1553849366700642
7098,645,Shipping Cost Service,879,0.0034511019053970154,0.1283174745329136
7099,645,Caching Service,859,0.09669832174715352,2.192971155126242
7100,645,Product Service,945,0.10572160141819631,2.3497116614894025
7101,645,Auth Service,945,0.02977054312715735,0.8503121806142305
7102,645,Order Service,912,0.005807464051094409,0.8949717426235155
7103,645,API,945,0.13738363169464674,4.801599799392186
7104,645,www,945,0.13738363169464674,4.8327199538150225
7105,645,Website,945,0.13738363169464674,5.064287641535002
7106,646,Product DB,943,0.0020583530172533,0.010959597911868605
7107,646,Customer DB,896,0.05621645367350079,0.2720620533719639
7108,646,Order DB,896,0.0009419677814353855,0.13955074372201443
7109,646,Shipping Cost Service,912,0.012030305728400359,0.13003770758483602
7110,646,Caching Service,943,0.1416960264061473,2.186147950936016
7111,646,Product Service,896,0.19969201924306212,2.308222062101156
7112,646,Auth Service,896,0.05621645367350079,0.4175533734629742
7113,646,Order Service,896,0.005002197738731888,0.695140600876869
7114,646,API,896,0.2484607432795124,4.0022267265895435
7115,646,www,896,0.2484607432795124,4.264345722761788
7116,646,Website,896,0.2484607432795124,4.32409750319177
7117,647,Product DB,891,0.0002550202766432833,0.47949578517029945
7118,647,Customer DB,917,0.0031487150557536784,0.2856655510765899
7119,647,Order DB,943,0.03276073584951915,0.18908102253641212
7120,647,Shipping Cost Service,936,0.0237718315326636,0.19160253751936537
7121,647,Caching Service,891,0.0002550202766432833,2.754760285109227
7122,647,Product Service,917,0.027093869944424753,3.0912341086516877
7123,647,Auth Service,917,0.006724713276102091,0.4956241510277456
7124,647,Order Service,943,0.03276073584951915,0.8135311421908074
7125,647,API,917,0.06529516784859435,5.314626811540575
7126,647,www,917,0.06529516784859435,5.466328857614404
7127,647,Website,917,0.06529516784859435,5.720188289994342
7128,648,Product DB,885,0.005215474316096425,0.015329344574321644
7129,648,Customer DB,864,0.002444565391420028,0.15805907732927402
7130,648,Order DB,926,0.01802131237743911,0.10525357058433077
7131,648,Shipping Cost Service,878,0.00287774931706278,0.27223683697621637
7132,648,Caching Service,885,0.06430419795595091,2.1043216236572166
7133,648,Product Service,864,0.06927768300960446,2.3301247065200537
7134,648,Auth Service,864,0.017446203585907167,0.27420685153116453
7135,648,Order Service,926,0.01802131237743911,0.667835529451192
7136,648,API,864,0.10199546930522663,3.850780305535054
7137,648,www,864,0.10199546930522663,3.8702530215877085
7138,648,Website,864,0.10199546930522663,3.8927327646496988
7139,649,Product DB,835,0.02211776397256608,0.13810482967194476
7140,649,Customer DB,914,0.023965048680560208,0.21603105104491993
7141,649,Order DB,925,0.002923460303034004,0.19186946444090502
7142,649,Shipping Cost Service,949,0.003791359280200016,0.2669899421975529
7143,649,Caching Service,835,0.07975714818528436,2.132122824641832
7144,649,Product Service,914,0.10521617083674628,2.2472411486782105
7145,649,Auth Service,914,0.023965048680560208,0.37436062594230357
7146,649,Order Service,925,0.004658940834931509,0.7596689870738894
7147,649,API,914,0.13072854960639912,4.280327903958461
7148,649,www,914,0.13072854960639912,4.777345763234835
7149,649,Website,914,0.13072854960639912,5.079437256493011
7150,650,Product DB,878,0.0023590414087710423,0.09067079011030517
7151,650,Customer DB,869,0.021086745028905486,0.4021448659497727
7152,650,Order DB,885,0.03973250924236084,0.1280062737860469
7153,650,Shipping Cost Service,961,0.01211713896212572,0.1904658720305697
7154,650,Caching Service,878,0.07490702854182761,2.1395385818167245
7155,650,Product Service,869,0.10538733679851997,2.5867694872399536
7156,650,Auth Service,869,0.021086745028905486,0.5516036745294902
7157,650,Order Service,885,0.03973250924236084,0.6965063213851329
7158,650,API,869,0.15904747914206285,4.535457954612717
7159,650,www,869,0.15904747914206285,4.763962202059903
7160,650,Website,869,0.15904747914206285,4.8374060867884126
7161,651,Product DB,882,0.021059516399349845,0.06729436668490328
7162,651,Customer DB,862,0.046324329215948284,0.010063052779600255
7163,651,Order DB,952,0.0005533797293881475,0.30696214879591577
7164,651,Shipping Cost Service,862,0.0019483824969485602,0.5654393731806685
7165,651,Caching Service,882,0.021059516399349845,2.3067195459075176
7166,651,Product Service,862,0.06822727141561957,2.915532398791389
7167,651,Auth Service,862,0.046324329215948284,0.1306169632219766
7168,651,Order Service,952,0.017787838777274818,1.1555774227092321
7169,651,API,862,0.12719745135598748,5.203726046454828
7170,651,www,862,0.12719745135598748,5.223833152936702
7171,651,Website,862,0.12719745135598748,5.25571653176937
7172,652,Product DB,879,0.008610157858516744,0.0334391620308602
7173,652,Customer DB,879,0.004167109882598288,0.13448383884395948
7174,652,Order DB,880,0.009658716153866353,0.21926685805995347
7175,652,Shipping Cost Service,885,0.0014620384185271235,0.16334980136803406
7176,652,Caching Service,879,0.12421547363963999,2.1857546206262675
7177,652,Product Service,879,0.12914005892324654,2.3603515710636973
7178,652,Auth Service,879,0.01092143723919136,0.38529530787661953
7179,652,Order Service,880,0.009658716153866353,0.7446448976797274
7180,652,API,879,0.14697062563762886,4.006088832775703
7181,652,www,879,0.14697062563762886,4.130853621698321
7182,652,Website,879,0.14697062563762886,4.1471268136027915
7183,653,Product DB,922,0.015546163363191505,0.3203651704957227
7184,653,Customer DB,919,0.0009064949874593366,0.19520369714993102
7185,653,Order DB,905,0.00903027828079278,0.040574537032479055
7186,653,Shipping Cost Service,881,0.01184327850915928,0.20072579334404606
7187,653,Caching Service,922,0.015546163363191505,2.4616895502542615
7188,653,Product Service,919,0.028087157827213605,2.6813065974991144
7189,653,Auth Service,919,0.004898045643679647,0.4939193179616971
7190,653,Order Service,905,0.00903027828079278,0.8703190260391201
7191,653,API,919,0.041581286319234856,4.779234659436151
7192,653,www,919,0.041581286319234856,4.796430136505181
7193,653,Website,919,0.041581286319234856,4.956007687962697
7194,654,Product DB,882,0.004648246293212667,0.11901222230193165
7195,654,Customer DB,895,0.01110287856692834,0.0647186657586835
7196,654,Order DB,873,0.01674627641754697,0.055522372480688136
7197,654,Shipping Cost Service,927,0.0035571077101364886,0.18932596649170433
7198,654,Caching Service,882,0.10402249356244193,2.1036624860815425
7199,654,Product Service,895,0.11712212565481939,2.448969744321076
7200,654,Auth Service,895,0.01110287856692834,0.5334777756763095
7201,654,Order Service,873,0.031844756703975706,0.867959166751666
7202,654,API,895,0.15472748481465137,4.68353762882452
7203,654,www,895,0.15472748481465137,4.738423482486809
7204,654,Website,895,0.15472748481465137,4.866998598439584
7205,655,Product DB,896,0.008980345828273924,0.021595078834641505
7206,655,Customer DB,878,0.004798624487066577,0.05980410501669067
7207,655,Order DB,797,0.005654756002929836,0.016135585068206237
7208,655,Shipping Cost Service,914,0.006343688021165753,0.11762601890999481
7209,655,Caching Service,896,0.008980345828273924,2.12491964149612
7210,655,Product Service,878,0.019992428910676874,2.302722381446132
7211,655,Auth Service,878,0.004798624487066577,0.24366851018775607
7212,655,Order Service,797,0.005654756002929836,0.6619281928644113
7213,655,API,878,0.030210228379297432,3.7458371717290606
7214,655,www,878,0.030210228379297432,4.17880403011664
7215,655,Website,878,0.030210228379297432,4.314346592714145
7216,656,Product DB,883,0.015548266969138207,0.40126807230749884
7217,656,Customer DB,940,0.012008111072391388,0.006702410850893972
7218,656,Order DB,928,0.0013482147476743327,0.015544350519023151
7219,656,Shipping Cost Service,901,0.001134930167842295,0.16259717200793256
7220,656,Caching Service,883,0.015548266969138207,2.5790584716028535
7221,656,Product Service,940,0.02847354022536397,2.75033283775174
7222,656,Auth Service,940,0.012008111072391388,0.39860725539871134
7223,656,Order Service,928,0.007294859862195527,0.5239234669978986
7224,656,API,940,0.04714178396367663,4.211671255034819
7225,656,www,940,0.04714178396367663,4.368792174243276
7226,656,Website,940,0.04714178396367663,4.613604226580282
7227,657,Product DB,932,0.007358449529509481,0.5856374906885764
7228,657,Customer DB,893,0.0001570510040420841,0.5489463350447604
7229,657,Order DB,927,0.06405656868052288,0.09269147163465391
7230,657,Shipping Cost Service,875,0.00879583916440511,0.3619766449892011
7231,657,Caching Service,932,0.007358449529509481,2.8303092498020774
7232,657,Product Service,893,0.01624408907706487,3.0808274316033044
7233,657,Auth Service,893,0.00022258783979971884,0.6996388974436266
7234,657,Order Service,927,0.06405656868052288,0.6266991211957749
7235,657,API,893,0.07946506265151121,4.938112765823194
7236,657,www,893,0.07946506265151121,4.975710680519516
7237,657,Website,893,0.07946506265151121,5.103499053128918
7238,658,Product DB,922,0.001557665681631214,0.010964695417365484
7239,658,Customer DB,916,0.00017834257592018788,0.4374507756672638
7240,658,Order DB,889,0.003849483252041257,0.28788394000413775
7241,658,Shipping Cost Service,918,0.0036823981441106795,0.2966884273103337
7242,658,Caching Service,922,0.053127221519824276,2.109028562803425
7243,658,Product Service,916,0.05678222997417448,2.461168118337726
7244,658,Auth Service,916,0.0007933761676645459,0.6005499532384421
7245,658,Order Service,889,0.004039783129102988,0.8806051146414612
7246,658,API,916,0.061337928631482797,4.591370609446458
7247,658,www,916,0.061337928631482797,4.597037550205804
7248,658,Website,916,0.061337928631482797,4.65313698673234
7249,659,Product DB,903,0.014969366565512891,0.29067891319463474
7250,659,Customer DB,925,0.0018261400245117656,0.233725132412072
7251,659,Order DB,907,0.0005053537825268869,0.6678177195975867
7252,659,Shipping Cost Service,975,0.0002507942377891391,0.19498811039074626
7253,659,Caching Service,903,0.11482641803437073,2.301671223006599
7254,659,Product Service,925,0.1166644599782658,2.5277716737573526
7255,659,Auth Service,925,0.0018261400245117656,0.7259950961135182
7256,659,Order Service,907,0.006168401877459802,1.2698035608900078
7257,659,API,925,0.12371637275203906,5.097977028834076
7258,659,www,925,0.12371637275203906,5.1211472485961576
7259,659,Website,925,0.12371637275203906,5.428104933955689
7260,660,Product DB,921,0.0005294948160520122,0.10402907919197626
7261,660,Customer DB,897,0.02706062864064617,0.003684855323618506
7262,660,Order DB,867,0.010157779723700456,0.22511267447537167
7263,660,Shipping Cost Service,959,0.014880684943276403,0.6422210339766653
7264,660,Caching Service,921,0.05681680008696226,2.2839451208816985
7265,660,Product Service,897,0.09599534078064942,2.638148538266111
7266,660,Auth Service,897,0.02706062864064617,0.12914737208247618
7267,660,Order Service,867,0.010157779723700456,1.0469870252178006
7268,660,API,897,0.12939246625199552,4.339210249358803
7269,660,www,897,0.12939246625199552,4.440283740094295
7270,660,Website,897,0.12939246625199552,4.5439980075231805
7271,661,Product DB,923,0.006179096781543298,0.013257130570619547
7272,661,Customer DB,959,0.007715922430924483,0.007606098106778101
7273,661,Order DB,903,0.006564874858303311,0.2341237245024464
7274,661,Shipping Cost Service,864,0.023600081329300866,0.15805608376550934
7275,661,Caching Service,923,0.09060743782453985,2.122030922137622
7276,661,Product Service,959,0.11892038161220742,2.363589067548801
7277,661,Auth Service,959,0.010141226028201167,0.414106917463085
7278,661,Order Service,903,0.019933847146173717,0.8386332202842066
7279,661,API,959,0.14524080214729496,4.1672377211964555
7280,661,www,959,0.14524080214729496,4.286056542939361
7281,661,Website,959,0.14524080214729496,4.730957150607107
7282,662,Product DB,865,0.0007796916569288913,0.26270199498987956
7283,662,Customer DB,864,0.0006689416375976616,0.19395375547165097
7284,662,Order DB,941,0.002678343765325575,0.12731526827715467
7285,662,Shipping Cost Service,906,0.0001953321726992293,0.380810093998016
7286,662,Caching Service,865,0.0007796916569288913,2.5274212887195153
7287,662,Product Service,864,0.001643161036202101,2.868820687334773
7288,662,Auth Service,864,0.008321068632412254,0.3809911578748421
7289,662,Order Service,941,0.004057425230098784,0.9403590905104002
7290,662,API,864,0.013967608402690734,4.750077915871892
7291,662,www,864,0.013967608402690734,5.038253841398832
7292,662,Website,864,0.013967608402690734,5.061270909321777
